REG;DEP;DEPCOM;DCIRIS;AN;TYPEQU;CANT;INT;RPIC;CL_PELEM;CL_PGE;EP;SECT;NB_EQUIP
28;76;76575;76575_0107;2018;C104;1;X;0;0;X;1;PU;1
28;76;76575;76575_0201;2018;C104;1;X;0;0;X;1;PU;1
28;76;76575;76575_0202;2018;C104;1;X;0;0;X;1;PU;2
28;76;76575;76575_0402;2018;C104;1;X;0;0;X;0;PU;1
28;76;76575;76575_0402;2018;C104;1;X;0;1;X;0;PR;1
28;76;76575;76575_0601;2018;C104;1;X;0;0;X;1;PU;1
28;76;76575;76575_0801;2018;C104;1;X;0;1;X;1;PU;1
28;76;76575;76575_0802;2018;C104;1;X;0;0;X;1;PU;2
28;76;76575;76575_0105;2018;C201;1;0;X;X;X;1;PU;1
28;76;76575;76575_0203;2018;C201;1;0;X;X;X;1;PU;1
28;76;76575;76575_0401;2018;C201;1;0;X;X;X;1;PU;1
28;76;76575;76575_0602;2018;C201;1;0;X;X;X;1;PU;1
28;76;76575;76575_0903;2018;C301;1;1;X;X;0;0;PU;1
28;76;76575;76575_0903;2018;C305;1;1;X;X;X;X;PU;1
28;76;76575;76575_0402;2018;C409;X;X;X;X;X;X;PR;1
28;76;76575;76575_0903;2018;C501;X;X;X;X;X;X;PU;1
28;76;76575;76575_0903;2018;C502;X;X;X;X;X;X;PU;1
28;76;76575;76575_0902;2018;C503;X;X;X;X;X;X;PR;1
28;76;76575;76575_0903;2018;C503;X;X;X;X;X;X;PU;2
28;76;76575;76575_0501;2018;C601;X;X;X;X;X;X;PR;1
28;76;76575;76575_0801;2018;C601;X;X;X;X;X;X;PR;1
28;76;76575;76575_0902;2018;C601;X;X;X;X;X;X;PR;1
28;76;76575;76575_0902;2018;C701;X;X;X;X;X;X;PU;1
28;76;76575;76575_0301;2018;C702;X;X;X;X;X;X;PU;1
28;76;76576;76576;2018;C104;1;X;0;1;X;0;PU;1
28;76;76577;76577;2018;C104;1;X;0;1;X;0;PU;1
28;76;76578;76578;2018;C105;1;X;X;0;X;0;PU;1
28;76;76580;76580;2018;C104;1;X;0;1;X;0;PU;1
28;76;76580;76580;2018;C603;X;X;X;X;X;X;PR;1
28;76;76581;76581;2018;C102;1;X;X;X;X;0;PU;1
28;76;76583;76583;2018;C105;0;X;X;0;X;0;PU;1
28;76;76584;76584;2018;C105;1;X;X;0;X;0;PU;1
28;76;76585;76585;2018;C105;0;X;X;1;X;0;PU;1
28;76;76586;76586;2018;C105;0;X;X;0;X;0;PU;1
28;76;76587;76587;2018;C104;1;X;0;1;X;0;PU;1
28;76;76588;76588;2018;C104;1;X;0;0;X;0;PU;1
28;76;76590;76590;2018;C105;0;X;X;0;X;0;PU;1
28;76;76591;76591;2018;C101;1;X;0;X;X;0;PU;1
28;76;76591;76591;2018;C104;1;X;0;0;X;0;PU;1
28;76;76593;76593;2018;C105;1;X;X;1;X;0;PU;1
28;76;76594;76594;2018;C104;1;X;0;1;X;0;PU;1
28;76;76595;76595;2018;C104;1;X;0;1;X;0;PU;1
28;76;76596;76596;2018;C104;0;X;0;1;X;0;PU;1
28;76;76597;76597;2018;C105;1;X;X;1;X;0;PU;1
28;76;76598;76598;2018;C102;1;X;X;X;X;0;PU;1
28;76;76599;76599;2018;C101;1;X;0;X;X;0;PU;1
28;76;76599;76599;2018;C104;1;X;0;0;X;0;PU;2
28;76;76600;76600;2018;C104;1;X;0;1;X;0;PU;1
28;76;76602;76602;2018;C105;1;X;X;0;X;0;PU;1
28;76;76603;76603;2018;C105;1;X;X;0;X;0;PU;1
28;76;76605;76605;2018;C102;1;X;X;X;X;0;PU;1
28;76;76605;76605;2018;C105;1;X;X;0;X;0;PU;1
28;76;76608;76608;2018;C101;1;X;0;X;X;0;PU;1
28;76;76608;76608;2018;C104;1;X;0;0;X;0;PU;1
28;76;76609;76609;2018;C105;1;X;X;0;X;0;PU;1
28;76;76610;76610;2018;C104;1;X;0;1;X;0;PU;1
28;76;76611;76611;2018;C105;1;X;X;0;X;0;PU;1
28;76;76612;76612;2018;C105;0;X;X;0;X;0;PU;1
28;76;76613;76613;2018;C104;1;X;0;1;X;0;PU;1
28;76;76614;76614;2018;C101;1;X;0;X;X;0;PU;1
28;76;76614;76614;2018;C104;1;X;0;0;X;0;PU;1
28;76;76615;76615;2018;C104;0;X;0;1;X;0;PU;1
28;76;76616;76616;2018;C104;1;X;0;1;X;0;PU;1
28;76;76617;76617;2018;C104;1;X;0;1;X;0;PU;1
28;76;76618;76618;2018;C101;1;X;0;X;X;0;PU;1
28;76;76618;76618;2018;C104;1;X;0;0;X;0;PU;3
28;76;76618;76618;2018;C104;1;X;0;1;X;0;PU;3
28;76;76618;76618;2018;C104;1;X;1;1;X;0;PU;1
28;76;76619;76619;2018;C102;1;X;X;X;X;0;PU;1
28;76;76621;76621;2018;C101;1;X;0;X;X;0;PU;1
28;76;76621;76621;2018;C104;1;X;0;0;X;0;PU;1
28;76;76624;76624;2018;C101;1;X;0;X;X;0;PU;1
28;76;76624;76624;2018;C104;1;X;0;0;X;0;PU;2
28;76;76624;76624;2018;C201;1;0;X;X;X;0;PU;1
28;76;76626;76626;2018;C105;1;X;X;0;X;0;PU;1
28;76;76628;76628;2018;C104;1;X;1;1;X;0;PU;1
28;76;76629;76629;2018;C102;0;X;X;X;X;0;PU;1
28;76;76631;76631;2018;C101;1;X;0;X;X;0;PU;1
28;76;76631;76631;2018;C104;1;X;0;0;X;0;PU;1
28;76;76632;76632;2018;C105;0;X;X;0;X;0;PU;1
28;76;76634;76634;2018;C104;1;X;0;1;X;0;PU;1
28;76;76635;76635;2018;C105;1;X;X;0;X;0;PU;1
28;76;76636;76636;2018;C101;1;X;0;X;X;0;PU;1
28;76;76636;76636;2018;C104;1;X;0;0;X;0;PU;1
28;76;76637;76637;2018;C104;1;X;0;1;X;0;PU;1
28;76;76638;76638;2018;C104;1;X;0;1;X;0;PU;1
28;76;76640;76640_0102;2018;C101;1;X;0;X;X;0;PU;2
28;76;76640;76640_0103;2018;C101;1;X;0;X;X;0;PU;1
28;76;76640;76640_0102;2018;C104;1;X;0;0;X;0;PU;2
28;76;76640;76640_0103;2018;C104;1;X;0;0;X;0;PU;1
28;76;76640;76640_0102;2018;C201;1;0;X;X;X;0;PU;1
28;76;76640;76640_0101;2018;C609;X;X;X;X;X;X;PR;1
28;76;76644;76644;2018;C105;1;X;X;0;X;0;PU;1
28;76;76646;76646;2018;C104;0;X;0;1;X;0;PU;1
28;76;76647;76647;2018;C101;1;X;0;X;X;0;PU;1
28;76;76647;76647;2018;C104;1;X;0;0;X;0;PU;1
28;76;76647;76647;2018;C201;1;0;X;X;X;0;PU;1
28;76;76647;76647;2018;C303;X;1;X;X;0;X;PR;1
28;76;76648;76648;2018;C101;1;X;0;X;X;0;PU;1
28;76;76648;76648;2018;C104;1;X;0;0;X;0;PU;1
28;76;76648;76648;2018;C104;1;X;0;1;X;0;PR;1
28;76;76648;76648;2018;C201;1;0;X;X;X;0;PU;1
28;76;76648;76648;2018;C609;X;X;X;X;X;X;PR;1
28;76;76649;76649;2018;C105;1;X;X;0;X;0;PU;1
28;76;76650;76650;2018;C104;1;X;0;1;X;0;PU;1
28;76;76652;76652;2018;C105;1;X;X;1;X;0;PU;1
28;76;76655;76655;2018;C101;1;X;0;X;X;0;PU;2
28;76;76655;76655;2018;C104;1;X;0;0;X;0;PU;2
28;76;76655;76655;2018;C104;1;X;0;1;X;0;PR;1
28;76;76655;76655;2018;C201;1;1;X;X;X;0;PU;1
28;76;76655;76655;2018;C301;1;0;X;X;0;0;PU;1
28;76;76655;76655;2018;C303;X;1;X;X;0;X;PR;1
28;76;76656;76656;2018;C102;1;X;X;X;X;0;PU;1
28;76;76657;76657;2018;C104;1;X;0;1;X;0;PU;1
28;76;76658;76658;2018;C104;0;X;0;1;X;0;PU;1
28;76;76660;76660;2018;C105;1;X;X;1;X;0;PU;1
28;76;76663;76663;2018;C104;1;X;0;1;X;0;PU;1
28;76;76665;76665;2018;C105;1;X;X;0;X;0;PU;1
28;76;76668;76668;2018;C102;1;X;X;X;X;0;PU;1
28;76;76669;76669;2018;C105;1;X;X;0;X;0;PU;1
28;76;76670;76670;2018;C104;0;X;0;1;X;0;PU;1
28;76;76671;76671;2018;C105;1;X;X;0;X;0;PU;1
28;76;76672;76672;2018;C104;1;X;0;1;X;0;PU;1
28;76;76673;76673;2018;C102;1;X;X;X;X;0;PU;1
28;76;76674;76674;2018;C102;1;X;X;X;X;0;PU;1
28;76;76675;76675;2018;C104;1;X;0;1;X;0;PU;1
28;76;76676;76676;2018;C105;1;X;X;1;X;0;PU;1
28;76;76677;76677;2018;C105;1;X;X;0;X;0;PU;1
28;76;76678;76678;2018;C105;1;X;X;1;X;0;PU;1
28;76;76680;76680;2018;C102;0;X;X;X;X;0;PU;1
28;76;76681;76681_0101;2018;C101;1;X;0;X;X;0;PU;1
28;76;76681;76681_0103;2018;C101;1;X;0;X;X;0;PU;1
28;76;76681;76681_0105;2018;C101;1;X;0;X;X;0;PU;1
28;76;76681;76681_0107;2018;C101;1;X;0;X;X;0;PU;1
28;76;76681;76681_0110;2018;C101;1;X;0;X;X;0;PU;1
28;76;76681;76681_0111;2018;C101;1;X;0;X;X;0;PU;2
28;76;76681;76681_0101;2018;C104;1;X;0;0;X;0;PU;1
28;76;76681;76681_0103;2018;C104;1;X;0;0;X;0;PU;1
28;76;76681;76681_0105;2018;C104;1;X;0;0;X;0;PU;1
28;76;76681;76681_0107;2018;C104;1;X;0;0;X;0;PU;1
28;76;76681;76681_0110;2018;C104;1;X;0;0;X;0;PU;1
28;76;76681;76681_0114;2018;C104;1;X;0;0;X;0;PU;1
28;76;76681;76681_0104;2018;C201;1;0;X;X;X;0;PU;1
28;76;76681;76681_0106;2018;C201;1;0;X;X;X;0;PU;1
28;76;76681;76681_0102;2018;C301;1;1;X;X;1;0;PU;1
28;76;76681;76681_0103;2018;C301;1;1;X;X;1;0;PU;1
28;76;76681;76681_0102;2018;C302;1;1;X;X;0;0;PU;1
28;76;76681;76681_0106;2018;C402;X;X;X;X;X;X;PU;1
28;76;76681;76681_0102;2018;C601;X;X;X;X;X;X;PU;1
28;76;76682;76682;2018;C104;1;X;0;1;X;0;PU;1
28;76;76684;76684;2018;C101;0;X;0;X;X;0;PU;1
28;76;76684;76684;2018;C104;0;X;0;0;X;0;PU;1
28;76;76685;76685;2018;C105;0;X;X;0;X;0;PU;1
28;76;76686;76686;2018;C105;1;X;X;0;X;0;PU;1
28;76;76688;76688;2018;C105;1;X;X;0;X;0;PU;1
28;76;76689;76689;2018;C105;1;X;X;0;X;0;PU;1
28;76;76690;76690;2018;C105;1;X;X;0;X;0;PU;1
28;76;76692;76692;2018;C105;1;X;X;0;X;0;PU;1
28;76;76693;76693;2018;C105;1;X;X;0;X;0;PU;1
28;76;76694;76694;2018;C102;0;X;X;X;X;0;PU;1
28;76;76695;76695;2018;C105;1;X;X;0;X;0;PU;1
28;76;76697;76697;2018;C104;1;X;0;1;X;0;PU;1
28;76;76698;76698;2018;C105;1;X;X;1;X;0;PU;1
28;76;76699;76699;2018;C105;1;X;X;0;X;0;PU;1
28;76;76700;76700;2018;C101;1;X;1;X;X;0;PU;1
28;76;76700;76700;2018;C104;1;X;1;0;X;0;PU;1
28;76;76700;76700;2018;C303;X;1;X;X;0;X;PR;1
28;76;76702;76702;2018;C104;1;X;0;1;X;0;PU;1
28;76;76703;76703;2018;C105;1;X;X;0;X;0;PU;1
28;76;76705;76705;2018;C101;1;X;0;X;X;0;PU;1
28;76;76705;76705;2018;C104;1;X;0;0;X;0;PU;1
28;76;76706;76706;2018;C105;1;X;X;0;X;0;PU;1
28;76;76707;76707;2018;C101;1;X;0;X;X;0;PU;1
28;76;76707;76707;2018;C104;1;X;0;0;X;0;PU;1
28;76;76708;76708;2018;C104;1;X;0;1;X;0;PU;1
28;76;76709;76709_0101;2018;C101;1;X;0;X;X;0;PU;1
28;76;76709;76709_0102;2018;C101;1;X;0;X;X;0;PU;2
28;76;76709;76709_0101;2018;C104;1;X;0;0;X;0;PU;1
28;76;76709;76709_0102;2018;C104;1;X;0;0;X;0;PU;2
28;76;76709;76709_0101;2018;C201;1;0;X;X;X;0;PU;1
28;76;76711;76711_0103;2018;C101;1;X;0;X;X;0;PU;1
28;76;76711;76711_0101;2018;C104;1;X;0;1;X;0;PU;1
28;76;76711;76711_0103;2018;C201;1;0;X;X;X;0;PU;1
28;76;76711;76711_0103;2018;C302;1;1;X;X;0;0;PU;1
28;76;76711;76711_0103;2018;C601;X;X;X;X;X;X;PU;1
28;76;76712;76712;2018;C104;1;X;0;1;X;0;PU;1
28;76;76714;76714;2018;C104;1;X;0;1;X;0;PU;1
28;76;76715;76715;2018;C105;1;X;X;0;X;0;PU;1
28;76;76716;76716;2018;C101;1;X;0;X;X;0;PU;1
28;76;76716;76716;2018;C104;1;X;0;0;X;0;PU;1
28;76;76717;76717;2018;C104;1;X;0;1;X;0;PU;1
28;76;76718;76718;2018;C104;1;X;0;1;X;0;PU;1
28;76;76719;76719;2018;C101;1;X;0;X;X;0;PU;1
28;76;76719;76719;2018;C104;0;X;0;0;X;0;PU;1
28;76;76719;76719;2018;C201;1;0;X;X;X;0;PU;1
28;76;76720;76720;2018;C104;0;X;0;1;X;0;PU;1
28;76;76723;76723;2018;C105;1;X;X;0;X;0;PU;1
28;76;76725;76725;2018;C105;1;X;X;0;X;0;PU;1
28;76;76726;76726;2018;C105;1;X;X;0;X;0;PU;1
28;76;76727;76727;2018;C105;1;X;X;1;X;0;PU;1
28;76;76728;76728;2018;C102;1;X;X;X;X;0;PU;1
28;76;76728;76728;2018;C105;1;X;X;1;X;0;PU;1
28;76;76729;76729;2018;C102;1;X;X;X;X;0;PU;1
28;76;76731;76731;2018;C105;0;X;X;0;X;0;PU;1
28;76;76732;76732;2018;C105;0;X;X;0;X;0;PU;1
28;76;76733;76733;2018;C102;0;X;X;X;X;0;PU;1
28;76;76735;76735;2018;C104;1;X;0;1;X;0;PU;1
28;76;76737;76737;2018;C102;1;X;X;X;X;0;PU;1
28;76;76738;76738;2018;C101;0;X;0;X;X;0;PU;1
28;76;76738;76738;2018;C104;0;X;0;0;X;0;PU;1
28;76;76739;76739;2018;C104;0;X;0;1;X;0;PU;1
28;76;76740;76740;2018;C104;1;X;0;0;X;0;PU;1
28;76;76741;76741;2018;C104;1;X;0;0;X;0;PU;1
28;76;76743;76743;2018;C104;1;X;0;1;X;0;PU;1
28;76;76745;76745;2018;C105;1;X;X;0;X;0;PU;1
28;76;76748;76748;2018;C105;1;X;X;1;X;0;PU;1
28;76;76749;76749;2018;C105;0;X;X;0;X;0;PU;1
28;76;76750;76750;2018;C101;1;X;0;X;X;0;PU;1
28;76;76750;76750;2018;C104;1;X;0;0;X;0;PU;1
28;76;76751;76751;2018;C101;1;X;0;X;X;0;PU;1
28;76;76751;76751;2018;C104;1;X;0;0;X;0;PU;1
28;76;76752;76752;2018;C101;1;X;0;X;X;0;PU;1
28;76;76752;76752;2018;C104;1;X;0;0;X;0;PU;1
28;76;76752;76752;2018;C201;1;0;X;X;X;0;PU;1
28;76;76753;76753;2018;C101;1;X;0;X;X;0;PU;1
28;76;76753;76753;2018;C104;1;X;0;0;X;0;PU;1
28;76;76754;76754;2018;C104;1;X;0;1;X;1;PU;1
28;76;76755;76755;2018;C102;1;X;X;X;X;0;PU;1
28;76;76757;76757;2018;C104;0;X;0;1;X;0;PU;1
28;76;76758;76758_0101;2018;C101;1;X;0;X;X;0;PU;1
28;76;76758;76758_0102;2018;C101;1;X;0;X;X;0;PU;1
28;76;76758;76758_0104;2018;C101;1;X;0;X;X;0;PU;1
28;76;76758;76758_0101;2018;C104;1;X;0;0;X;0;PU;1
28;76;76758;76758_0102;2018;C104;1;X;0;0;X;0;PU;1
28;76;76758;76758_0102;2018;C104;1;X;0;1;X;0;PR;1
28;76;76758;76758_0101;2018;C201;1;0;X;X;X;0;PR;1
28;76;76758;76758_0103;2018;C201;1;0;X;X;X;0;PU;1
28;76;76758;76758_0102;2018;C301;1;0;X;X;0;0;PR;1
28;76;76758;76758_0103;2018;C301;1;1;X;X;0;0;PU;1
28;76;76758;76758_0101;2018;C303;X;1;X;X;0;X;PU;1
28;76;76758;76758_0103;2018;C305;0;0;X;X;X;X;PU;1
28;76;76758;76758_0102;2018;C603;X;X;X;X;X;X;PU;1
28;76;76758;76758_0101;2018;C605;X;1;X;X;X;X;PU;1
28;76;76758;76758_0102;2018;C609;X;X;X;X;X;X;PR;1
28;76;76759;76759;2018;C104;1;X;0;0;X;0;PU;1
11;77;77001;77001;2018;C104;0;X;0;1;X;0;PU;1
11;77;77002;77002;2018;C105;0;X;X;1;X;0;PU;1
11;77;77003;77003;2018;C105;1;X;X;0;X;0;PU;1
11;77;77004;77004;2018;C105;0;X;X;0;X;0;PU;1
11;77;77005;77005;2018;C101;0;X;0;X;X;0;PU;1
11;77;77005;77005;2018;C104;0;X;0;0;X;0;PU;1
11;77;77005;77005;2018;C104;1;X;0;1;X;0;PU;1
11;77;77006;77006;2018;C101;1;X;1;X;X;0;PU;1
11;77;77006;77006;2018;C104;1;X;0;0;X;0;PU;1
11;77;77008;77008;2018;C104;0;X;0;1;X;0;PR;1
11;77;77008;77008;2018;C104;0;X;0;1;X;0;PU;1
11;77;77008;77008;2018;C201;0;0;X;X;X;0;PR;1
11;77;77010;77010;2018;C104;;X;0;1;X;0;PU;1
11;77;77011;77011;2018;C105;1;X;X;0;X;0;PU;1
11;77;77012;77012;2018;C102;0;X;X;X;X;0;PU;1
11;77;77012;77012;2018;C104;0;X;0;0;X;0;PR;1
11;77;77014;77014_0101;2018;C101;1;X;0;X;X;0;PU;1
11;77;77014;77014_0102;2018;C101;;X;0;X;X;0;PR;1
11;77;77014;77014_0102;2018;C101;1;X;0;X;X;0;PU;1
11;77;77014;77014_0104;2018;C101;0;X;0;X;X;0;PU;1
11;77;77014;77014_0105;2018;C101;0;X;0;X;X;0;PU;1
11;77;77014;77014_0101;2018;C104;1;X;0;0;X;0;PU;1
11;77;77014;77014_0102;2018;C104;1;X;0;0;X;0;PU;1
11;77;77014;77014_0104;2018;C104;0;X;0;0;X;0;PU;1
11;77;77014;77014_0105;2018;C104;1;X;0;0;X;0;PU;1
11;77;77014;77014_0102;2018;C201;1;0;X;X;X;0;PU;1
11;77;77014;77014_0104;2018;C301;1;1;X;X;0;0;PU;1
11;77;77014;77014_0104;2018;C601;X;X;X;X;X;X;PR;1
11;77;77014;77014_0104;2018;C609;X;X;X;X;X;X;PR;1
11;77;77016;77016;2018;C101;1;X;0;X;X;0;PU;1
11;77;77016;77016;2018;C104;1;X;0;0;X;0;PU;1
11;77;77018;77018;2018;C101;0;X;0;X;X;0;PU;1
11;77;77018;77018;2018;C101;1;X;0;X;X;0;PU;2
11;77;77018;77018;2018;C104;1;X;0;0;X;0;PU;3
11;77;77018;77018;2018;C201;1;0;X;X;X;0;PU;1
11;77;77019;77019;2018;C105;0;X;X;0;X;0;PU;1
11;77;77020;77020;2018;C104;0;X;0;0;X;0;PU;1
11;77;77022;77022;2018;C104;0;X;0;1;X;0;PU;1
11;77;77023;77023;2018;C105;0;X;X;0;X;0;PU;1
11;77;77024;77024;2018;C105;0;X;X;1;X;0;PU;1
11;77;77025;77025;2018;C105;0;X;X;1;X;0;PU;1
11;77;77026;77026;2018;C102;0;X;X;X;X;0;PU;1
11;77;77027;77027;2018;C104;1;X;1;1;X;0;PU;1
11;77;77028;77028;2018;C105;0;X;X;0;X;0;PU;1
11;77;77030;77030;2018;C104;0;X;0;1;X;0;PU;1
11;77;77031;77031;2018;C102;0;X;X;X;X;0;PU;1
11;77;77032;77032;2018;C105;0;X;X;0;X;0;PU;1
11;77;77033;77033;2018;C102;0;X;X;X;X;0;PU;1
11;77;77034;77034;2018;C105;0;X;X;1;X;0;PU;1
11;77;77035;77035;2018;C105;1;X;X;1;X;0;PU;1
11;77;77037;77037_0101;2018;C101;0;X;0;X;X;0;PU;1
11;77;77037;77037_0101;2018;C104;0;X;0;0;X;0;PU;1
11;77;77037;77037_0101;2018;C104;1;X;0;0;X;0;PU;1
11;77;77037;77037_0101;2018;C201;1;0;X;X;X;0;PU;1
11;77;77039;77039;2018;C104;0;X;1;1;X;0;PU;1
11;77;77040;77040;2018;C101;0;X;0;X;X;0;PU;1
11;77;77040;77040;2018;C104;0;X;0;0;X;0;PU;1
11;77;77040;77040;2018;C104;0;X;0;1;X;0;PU;1
11;77;77042;77042;2018;C101;0;X;0;X;X;0;PU;1
11;77;77042;77042;2018;C104;1;X;0;0;X;0;PU;1
11;77;77043;77043;2018;C105;0;X;X;0;X;0;PU;1
11;77;77044;77044;2018;C104;0;X;1;1;X;0;PU;1
11;77;77045;77045;2018;C102;1;X;X;X;X;0;PU;1
11;77;77047;77047;2018;C104;1;X;0;1;X;0;PU;1
11;77;77048;77048;2018;C101;1;X;0;X;X;0;PU;1
11;77;77048;77048;2018;C104;0;X;0;0;X;0;PU;1
11;77;77049;77049;2018;C105;1;X;X;1;X;0;PU;1
11;77;77050;77050;2018;C104;0;X;0;1;X;0;PU;1
11;77;77051;77051;2018;C104;1;X;0;1;X;0;PU;1
11;77;77051;77051;2018;C201;1;0;X;X;X;0;PU;1
11;77;77053;77053_0101;2018;C101;0;X;0;X;X;0;PU;1
11;77;77053;77053_0102;2018;C101;1;X;0;X;X;0;PU;1
11;77;77053;77053_0201;2018;C101;0;X;0;X;X;0;PU;1
11;77;77053;77053_0201;2018;C101;1;X;0;X;X;0;PU;1
11;77;77053;77053_0101;2018;C104;1;X;0;0;X;0;PU;1
11;77;77053;77053_0101;2018;C104;1;X;0;1;X;0;PR;1
11;77;77053;77053_0102;2018;C104;;X;0;1;X;0;PU;1
11;77;77053;77053_0102;2018;C104;1;X;0;0;X;0;PU;1
11;77;77053;77053_0201;2018;C104;;X;0;1;X;0;PR;1
11;77;77053;77053_0201;2018;C104;1;X;0;0;X;0;PU;1
11;77;77053;77053_0101;2018;C201;1;0;X;X;X;0;PR;1
11;77;77053;77053_0101;2018;C201;1;0;X;X;X;0;PU;2
11;77;77053;77053_0101;2018;C301;1;0;X;X;0;0;PU;1
11;77;77053;77053_0102;2018;C303;X;1;X;X;0;X;PU;1
11;77;77053;77053_0101;2018;C305;0;0;X;X;X;X;PU;1
11;77;77053;77053_0102;2018;C603;X;X;X;X;X;X;PU;1
11;77;77053;77053_0102;2018;C605;X;1;X;X;X;X;PU;1
11;77;77054;77054;2018;C105;0;X;X;0;X;0;PU;1
11;77;77055;77055;2018;C101;1;X;0;X;X;0;PU;2
11;77;77055;77055;2018;C104;1;X;0;0;X;0;PU;2
11;77;77055;77055;2018;C201;1;0;X;X;X;0;PU;1
11;77;77057;77057;2018;C105;0;X;X;0;X;0;PU;1
11;77;77058;77058_0101;2018;C101;0;X;0;X;X;0;PR;1
11;77;77058;77058_0101;2018;C101;1;X;0;X;X;0;PU;2
11;77;77058;77058_0102;2018;C101;1;X;0;X;X;0;PU;2
11;77;77058;77058_0103;2018;C101;1;X;0;X;X;0;PU;1
11;77;77058;77058_0104;2018;C101;0;X;0;X;X;0;PU;1
11;77;77058;77058_0104;2018;C101;1;X;0;X;X;0;PU;2
11;77;77058;77058_0101;2018;C104;1;X;0;0;X;0;PU;2
11;77;77058;77058_0102;2018;C104;;X;0;1;X;0;PU;1
11;77;77058;77058_0102;2018;C104;1;X;0;0;X;0;PU;2
11;77;77058;77058_0103;2018;C104;1;X;0;0;X;0;PU;2
11;77;77058;77058_0104;2018;C104;0;X;0;0;X;0;PU;1
11;77;77058;77058_0104;2018;C104;1;X;0;0;X;0;PU;1
11;77;77058;77058_0101;2018;C201;1;0;X;X;X;0;PR;1
11;77;77058;77058_0101;2018;C201;1;0;X;X;X;0;PU;1
11;77;77058;77058_0102;2018;C201;1;0;X;X;X;0;PU;2
11;77;77058;77058_0101;2018;C301;1;0;X;X;0;0;PR;1
11;77;77058;77058_0102;2018;C301;1;0;X;X;0;0;PU;1
11;77;77058;77058_0101;2018;C305;0;0;X;X;X;X;PR;1
11;77;77058;77058_0101;2018;C601;X;X;X;X;X;X;PR;1
11;77;77060;77060;2018;C104;0;X;0;1;X;0;PU;1
11;77;77061;77061;2018;C101;0;X;0;X;X;0;PU;1
11;77;77061;77061;2018;C104;0;X;0;0;X;0;PU;1
11;77;77061;77061;2018;C409;X;X;X;X;X;X;PU;1
11;77;77063;77063;2018;C104;1;X;0;1;X;0;PU;1
11;77;77065;77065;2018;C104;0;X;0;1;X;0;PU;1
11;77;77067;77067_0102;2018;C101;0;X;0;X;X;0;PU;1
11;77;77067;77067_0103;2018;C101;0;X;0;X;X;0;PU;1
11;77;77067;77067_0103;2018;C101;1;X;0;X;X;0;PU;1
11;77;77067;77067_0101;2018;C104;;X;0;1;X;0;PU;1
11;77;77067;77067_0101;2018;C104;1;X;0;1;X;0;PR;1
11;77;77067;77067_0102;2018;C104;0;X;0;0;X;0;PU;1
11;77;77067;77067_0103;2018;C104;0;X;0;0;X;0;PU;1
11;77;77067;77067_0103;2018;C104;1;X;0;0;X;0;PU;1
11;77;77067;77067_0103;2018;C104;1;X;0;1;X;0;PU;1
11;77;77067;77067_0103;2018;C201;1;0;X;X;X;0;PU;1
11;77;77067;77067_0103;2018;C301;1;0;X;X;0;0;PU;1
11;77;77067;77067_0101;2018;C305;0;0;X;X;X;X;PU;1
11;77;77068;77068;2018;C105;0;X;X;0;X;0;PU;1
11;77;77069;77069;2018;C101;0;X;0;X;X;0;PU;1
11;77;77069;77069;2018;C104;1;X;0;0;X;0;PU;1
11;77;77070;77070;2018;C104;0;X;0;1;X;0;PU;1
11;77;77070;77070;2018;C303;X;1;X;X;0;X;PU;1
11;77;77070;77070;2018;C605;X;1;X;X;X;X;PU;1
11;77;77071;77071;2018;C104;1;X;0;1;X;0;PU;1
11;77;77072;77072;2018;C104;0;X;0;1;X;0;PU;1
11;77;77073;77073;2018;C102;0;X;X;X;X;0;PU;1
11;77;77075;77075;2018;C104;1;X;0;1;X;0;PU;1
11;77;77076;77076;2018;C102;0;X;X;X;X;0;PU;1
11;77;77076;77076;2018;C104;1;X;0;0;X;0;PR;1
11;77;77076;77076;2018;C105;0;X;X;0;X;0;PU;1
11;77;77076;77076;2018;C201;0;0;X;X;X;0;PR;1
11;77;77077;77077;2018;C105;0;X;X;1;X;0;PU;1
11;77;77078;77078;2018;C104;1;X;0;1;X;0;PU;1
11;77;77079;77079_0101;2018;C101;0;X;0;X;X;0;PU;2
11;77;77079;77079_0103;2018;C101;0;X;0;X;X;0;PU;1
11;77;77079;77079_0103;2018;C101;1;X;0;X;X;0;PU;1
11;77;77079;77079_0101;2018;C104;0;X;0;0;X;0;PU;1
11;77;77079;77079_0102;2018;C104;0;X;0;0;X;0;PU;1
11;77;77079;77079_0103;2018;C201;1;0;X;X;X;0;PU;1
11;77;77079;77079_0101;2018;C301;1;1;X;X;1;0;PU;1
11;77;77079;77079_0101;2018;C305;1;1;X;X;X;X;PU;1
11;77;77079;77079_0103;2018;C701;X;X;X;X;X;X;PU;1
11;77;77081;77081;2018;C105;0;X;X;0;X;0;PU;1
11;77;77082;77082;2018;C102;1;X;X;X;X;0;PU;1
11;77;77082;77082;2018;C105;0;X;X;0;X;0;PU;1
11;77;77083;77083_0102;2018;C101;1;X;0;X;X;0;PU;2
11;77;77083;77083_0201;2018;C101;1;X;0;X;X;0;PU;4
11;77;77083;77083_0202;2018;C101;1;X;0;X;X;0;PU;2
11;77;77083;77083_0301;2018;C101;1;X;0;X;X;0;PU;1
11;77;77083;77083_0302;2018;C101;1;X;0;X;X;0;PU;1
11;77;77083;77083_0102;2018;C104;1;X;0;0;X;0;PU;2
